time         , active       , control_mode , commmand_nav , roll         , pitch        , yaw          , altitude     , airspeed     , yaw_nav      , yaw_error    , altitude_nav , roll_L1      , pitch_TECS   , throttle_TECS, aileron_rc   , elevator_rc  , rudder_rc    , throttle_rc  , aileron      , elevator     , rudder       , throttle     , debug1       , debug2       , debug3       , debug4       
1142.4850    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0216       , -2.7056      , -0.0000      , 0.0008       , -2.7057      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 4.9999       , 0.0000       , -0.0015      , 0.0000       , 49.9992      
1142.5060    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0216       , -2.7056      , -0.0000      , 0.0009       , -2.7057      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 4.9999       , 0.0000       , -0.0015      , 0.0000       , 49.9991      
1142.5250    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0216       , -2.7056      , -0.0000      , 0.0010       , -2.7056      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 4.9999       , 0.0000       , -0.0015      , 0.0000       , 49.9990      
1142.5500    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0216       , -2.7056      , -0.0000      , 0.0012       , -2.7056      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 4.9999       , 0.0000       , -0.0015      , 0.0000       , 49.9988      
1142.5680    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0216       , -2.7056      , -0.0000      , 0.0013       , -2.7056      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 4.9999       , 0.0000       , -0.0015      , 0.0000       , 49.9987      
1142.5900    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0217       , -2.7055      , -0.0000      , 0.0014       , -2.7056      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 4.9999       , 0.0000       , -0.0015      , 0.0000       , 49.9986      
1142.6121    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0217       , -2.7055      , -0.0000      , 0.0015       , -2.7056      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 4.9999       , 0.0000       , -0.0015      , 0.0000       , 49.9985      
1142.6300    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0217       , -2.7055      , -0.0000      , 0.0015       , -2.7055      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 4.9998       , 0.0000       , -0.0015      , 0.0000       , 49.9985      
1142.6490    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0217       , -2.7055      , -0.0000      , 0.0016       , -2.7055      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 4.9998       , 0.0000       , -0.0015      , 0.0000       , 49.9984      
1142.6730    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0218       , -2.7055      , -0.0000      , 0.0016       , -2.7055      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0007      , 4.9998       , 0.0000       , -0.0015      , 0.0000       , 49.9984      
1142.6890    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0218       , -2.7055      , -0.0000      , 0.0016       , -2.7055      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0007      , 4.9998       , 0.0000       , -0.0015      , 0.0000       , 49.9984      
1142.7120    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0218       , -2.7055      , -0.0000      , 0.0016       , -2.7055      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0007      , 4.9998       , 0.0000       , -0.0015      , 0.0000       , 49.9984      
1142.7400    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0218       , -2.7055      , -0.0000      , 0.0015       , -2.7055      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0007      , 4.9998       , 0.0000       , -0.0015      , 0.0000       , 49.9985      
1142.7650    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0218       , -2.7055      , -0.0000      , 0.0015       , -2.7055      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0007      , 4.9999       , 0.0000       , -0.0015      , 0.0000       , 49.9985      
1142.7660    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0218       , -2.7055      , -0.0000      , 0.0015       , -2.7055      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0007      , 4.9999       , 0.0000       , -0.0015      , 0.0000       , 49.9985      
1142.7939    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0219       , -2.7055      , -0.0000      , 0.0014       , -2.7055      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0007      , 4.9999       , 0.0000       , -0.0015      , 0.0000       , 49.9986      
1142.8361    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0219       , -2.7055      , -0.0000      , 0.0013       , -2.7055      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0007      , 4.9999       , 0.0000       , -0.0015      , 0.0000       , 49.9987      
1142.8600    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0219       , -2.7055      , -0.0000      , 0.0012       , -2.7055      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0007      , 4.9999       , 0.0000       , -0.0015      , 0.0000       , 49.9988      
1142.8810    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0219       , -2.7054      , -0.0000      , 0.0011       , -2.7055      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0007      , 4.9999       , 0.0000       , -0.0015      , 0.0000       , 49.9989      
1142.9010    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0219       , -2.7054      , -0.0000      , 0.0011       , -2.7055      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0007      , 4.9999       , 0.0000       , -0.0015      , 0.0000       , 49.9989      
1142.9250    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0220       , -2.7054      , -0.0000      , 0.0009       , -2.7055      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0007      , 4.9999       , 0.0000       , -0.0015      , 0.0000       , 49.9991      
1142.9530    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0220       , -2.7054      , -0.0000      , 0.0008       , -2.7055      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0007      , 4.9999       , 0.0000       , -0.0015      , 0.0000       , 49.9992      
1142.9830    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0220       , -2.7054      , -0.0000      , 0.0007       , -2.7054      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0007      , 4.9999       , 0.0000       , -0.0015      , 0.0000       , 49.9993      
1142.9850    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0220       , -2.7054      , -0.0000      , 0.0007       , -2.7054      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0007      , 4.9999       , 0.0000       , -0.0015      , 0.0000       , 49.9993      
1143.0140    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0220       , -2.7054      , -0.0000      , 0.0005       , -2.7054      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0007      , 4.9999       , 0.0000       , -0.0015      , 0.0000       , 49.9995      
1143.0480    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0220       , -2.7054      , -0.0000      , 0.0004       , -2.7054      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0007      , 5.0000       , 0.0000       , -0.0015      , 0.0000       , 49.9996      
1143.0500    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0220       , -2.7054      , -0.0000      , 0.0004       , -2.7054      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0007      , 5.0000       , 0.0000       , -0.0015      , 0.0000       , 49.9996      
1143.0790    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0220       , -2.7054      , -0.0000      , 0.0003       , -2.7054      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 5.0000       , 0.0000       , -0.0015      , 0.0000       , 49.9997      
1143.0970    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0220       , -2.7054      , -0.0000      , 0.0002       , -2.7054      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 5.0000       , 0.0000       , -0.0015      , 0.0000       , 49.9998      
1143.1169    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0220       , -2.7054      , -0.0000      , 0.0001       , -2.7054      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 5.0000       , 0.0000       , -0.0015      , 0.0000       , 49.9999      
1143.1379    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0220       , -2.7054      , -0.0000      , 0.0001       , -2.7054      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 5.0000       , 0.0000       , -0.0015      , 0.0000       , 49.9999      
1143.1830    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0220       , -2.7054      , -0.0000      , 0.0002       , -2.7054      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 5.0000       , 0.0000       , -0.0015      , 0.0000       , 49.9998      
1143.2220    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0220       , -2.7054      , -0.0000      , 0.0004       , -2.7054      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 5.0000       , 0.0000       , -0.0015      , 0.0000       , 49.9996      
1143.2390    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0220       , -2.7054      , -0.0000      , 0.0004       , -2.7054      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 5.0000       , 0.0000       , -0.0015      , 0.0000       , 49.9996      
1143.2590    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0220       , -2.7054      , -0.0000      , 0.0004       , -2.7054      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 5.0000       , 0.0000       , -0.0015      , 0.0000       , 49.9996      
1143.2960    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0220       , -2.7054      , -0.0000      , 0.0005       , -2.7054      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 5.0000       , 0.0000       , -0.0015      , 0.0000       , 49.9995      
1143.3120    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0220       , -2.7054      , -0.0000      , 0.0005       , -2.7054      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 4.9999       , 0.0000       , -0.0015      , 0.0000       , 49.9995      
1143.3280    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0220       , -2.7054      , -0.0000      , 0.0005       , -2.7054      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 4.9999       , 0.0000       , -0.0015      , 0.0000       , 49.9995      
1143.3440    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0220       , -2.7054      , -0.0000      , 0.0005       , -2.7054      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 4.9999       , 0.0000       , -0.0015      , 0.0000       , 49.9995      
1143.3610    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0220       , -2.7054      , -0.0000      , 0.0006       , -2.7054      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 4.9999       , 0.0000       , -0.0015      , 0.0000       , 49.9994      
1143.3790    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0219       , -2.7054      , -0.0000      , 0.0006       , -2.7054      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 4.9999       , 0.0000       , -0.0015      , 0.0000       , 49.9994      
1143.4070    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0219       , -2.7054      , -0.0000      , 0.0006       , -2.7054      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 4.9999       , 0.0000       , -0.0015      , 0.0000       , 49.9994      
1143.4240    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0219       , -2.7054      , -0.0000      , 0.0006       , -2.7054      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 4.9999       , 0.0000       , -0.0015      , 0.0000       , 49.9994      
1143.4410    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0219       , -2.7054      , -0.0000      , 0.0006       , -2.7054      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 4.9999       , 0.0000       , -0.0015      , 0.0000       , 49.9994      
1143.4740    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0219       , -2.7054      , -0.0000      , 0.0006       , -2.7054      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 4.9999       , 0.0000       , -0.0015      , 0.0000       , 49.9994      
1143.4919    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0219       , -2.7055      , -0.0000      , 0.0005       , -2.7054      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 4.9999       , 0.0000       , -0.0015      , 0.0000       , 49.9995      
1143.5120    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0219       , -2.7055      , -0.0000      , 0.0005       , -2.7054      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 4.9999       , 0.0000       , -0.0015      , 0.0000       , 49.9995      
1143.5380    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0219       , -2.7055      , -0.0000      , 0.0005       , -2.7055      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 5.0000       , 0.0000       , -0.0015      , 0.0000       , 49.9995      
1143.5551    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0219       , -2.7055      , -0.0000      , 0.0004       , -2.7055      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 5.0000       , 0.0000       , -0.0015      , 0.0000       , 49.9996      
1143.5811    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0219       , -2.7055      , -0.0000      , 0.0004       , -2.7055      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 5.0000       , 0.0000       , -0.0015      , 0.0000       , 49.9996      
1143.5990    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0219       , -2.7055      , -0.0000      , 0.0004       , -2.7055      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 5.0000       , 0.0000       , -0.0015      , 0.0000       , 49.9996      
1143.6150    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0219       , -2.7055      , -0.0000      , 0.0003       , -2.7055      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 5.0000       , 0.0000       , -0.0015      , 0.0000       , 49.9997      
1143.6331    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0219       , -2.7055      , -0.0000      , 0.0003       , -2.7055      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 5.0000       , 0.0000       , -0.0015      , 0.0000       , 49.9997      
1143.6520    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0219       , -2.7055      , -0.0000      , 0.0003       , -2.7055      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 5.0000       , 0.0000       , -0.0015      , 0.0000       , 49.9997      
1143.6720    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0219       , -2.7055      , -0.0000      , 0.0002       , -2.7055      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 5.0000       , 0.0000       , -0.0015      , 0.0000       , 49.9998      
1143.7030    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0219       , -2.7055      , -0.0000      , 0.0002       , -2.7055      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 5.0000       , 0.0000       , -0.0015      , 0.0000       , 49.9998      
1143.7180    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0219       , -2.7055      , -0.0000      , 0.0002       , -2.7055      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 5.0000       , 0.0000       , -0.0015      , 0.0000       , 49.9998      
1143.7590    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0219       , -2.7055      , -0.0000      , 0.0001       , -2.7055      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 5.0000       , 0.0000       , -0.0015      , 0.0000       , 49.9999      
1143.7600    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0219       , -2.7055      , -0.0000      , 0.0001       , -2.7055      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 5.0000       , 0.0000       , -0.0015      , 0.0000       , 49.9999      
1143.7810    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0219       , -2.7055      , -0.0000      , 0.0001       , -2.7055      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 5.0000       , 0.0000       , -0.0015      , 0.0000       , 49.9999      
1143.8051    , 0.0000       , 10.0000      , 22.0000      , 0.0015       , 0.0219       , -2.7055      , -0.0000      , 0.0000       , -2.7055      , 0.0000       , 0.0000       , 0.0000       , 0.0871       , 0.0000       , -4500.0000   , -4500.0000   , -4500.0000   , 100.0000     , -0.0015      , -0.0022      , -0.0008      , 5.0000       , 0.0000       , -0.0015      , 0.0000       , 50.0000      
