control_mode , commmand_nav , roll         , pitch        , yaw          , altitude     , airspeed     , yaw_nav      , yaw_error    , altitude_nav , roll_L1      , pitch_TECS   , throttle_TECS, aileron_rc   , elevator_rc  , rudder_rc    , throttle_rc  , aileron      , elevator     , rudder       , throttle     , debug1       , debug2       , debug3       , debug4       
10.000000    , 22.000000    , 0.001508     , 0.021976     , -2.705474    , 0.010000     , 0.000128     , -2.705478    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001508    , -0.005198    , -0.000754    , 4.999987     , 0.000000     , -0.001508    , -0.029999    , 49.999870    
10.000000    , 22.000000    , 0.001507     , 0.021974     , -2.705472    , 0.010000     , 0.000137     , -2.705474    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001507    , -0.005197    , -0.000754    , 4.999986     , 0.000000     , -0.001507    , -0.029999    , 49.999863    
10.000000    , 22.000000    , 0.001506     , 0.021971     , -2.705471    , 0.010000     , 0.000145     , -2.705474    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001506    , -0.005197    , -0.000753    , 4.999986     , 0.000000     , -0.001506    , -0.029999    , 49.999855    
10.000000    , 22.000000    , 0.001504     , 0.021968     , -2.705469    , 0.010000     , 0.000155     , -2.705474    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001504    , -0.005197    , -0.000752    , 4.999984     , 0.000000     , -0.001504    , -0.029999    , 49.999844    
10.000000    , 22.000000    , 0.001503     , 0.021966     , -2.705467    , 0.010000     , 0.000160     , -2.705474    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001503    , -0.005197    , -0.000752    , 4.999984     , 0.000000     , -0.001503    , -0.029999    , 49.999840    
10.000000    , 22.000000    , 0.001502     , 0.021964     , -2.705466    , 0.010000     , 0.000165     , -2.705474    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001502    , -0.005196    , -0.000751    , 4.999984     , 0.000000     , -0.001502    , -0.029999    , 49.999836    
10.000000    , 22.000000    , 0.001501     , 0.021962     , -2.705465    , 0.010000     , 0.000171     , -2.705466    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001501    , -0.005196    , -0.000751    , 4.999983     , 0.000000     , -0.001501    , -0.029999    , 49.999828    
10.000000    , 22.000000    , 0.001501     , 0.021961     , -2.705462    , 0.010000     , 0.000189     , -2.705466    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001501    , -0.005196    , -0.000750    , 4.999981     , 0.000000     , -0.001501    , -0.029999    , 49.999809    
10.000000    , 22.000000    , 0.001501     , 0.021960     , -2.705460    , 0.010000     , 0.000171     , -2.705466    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001501    , -0.005196    , -0.000750    , 4.999983     , 0.000000     , -0.001501    , -0.029999    , 49.999828    
10.000000    , 22.000000    , 0.001500     , 0.021961     , -2.705458    , 0.010000     , 0.000153     , -2.705466    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001500    , -0.005196    , -0.000750    , 4.999985     , 0.000000     , -0.001500    , -0.029999    , 49.999847    
10.000000    , 22.000000    , 0.001500     , 0.021961     , -2.705456    , 0.010000     , 0.000140     , -2.705466    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001500    , -0.005196    , -0.000750    , 4.999986     , 0.000000     , -0.001500    , -0.029999    , 49.999859    
10.000000    , 22.000000    , 0.001500     , 0.021962     , -2.705455    , 0.010000     , 0.000126     , -2.705456    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001500    , -0.005196    , -0.000750    , 4.999988     , 0.000000     , -0.001500    , -0.029999    , 49.999874    
10.000000    , 22.000000    , 0.001500     , 0.021962     , -2.705455    , 0.010000     , 0.000126     , -2.705456    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001500    , -0.005196    , -0.000750    , 4.999988     , 0.000000     , -0.001500    , -0.029999    , 49.999874    
10.000000    , 22.000000    , 0.001500     , 0.021962     , -2.705452    , 0.010000     , 0.000092     , -2.705456    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001500    , -0.005196    , -0.000750    , 4.999991     , 0.000000     , -0.001500    , -0.029999    , 49.999908    
10.000000    , 22.000000    , 0.001500     , 0.021962     , -2.705451    , 0.010000     , 0.000086     , -2.705456    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001500    , -0.005196    , -0.000750    , 4.999991     , 0.000000     , -0.001500    , -0.029999    , 49.999912    
10.000000    , 22.000000    , 0.001500     , 0.021962     , -2.705450    , 0.010000     , 0.000080     , -2.705456    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001500    , -0.005196    , -0.000750    , 4.999992     , 0.000000     , -0.001500    , -0.029999    , 49.999920    
10.000000    , 22.000000    , 0.001500     , 0.021962     , -2.705449    , 0.010000     , 0.000070     , -2.705450    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001500    , -0.005196    , -0.000750    , 4.999993     , 0.000000     , -0.001500    , -0.029999    , 49.999931    
10.000000    , 22.000000    , 0.001500     , 0.021962     , -2.705449    , 0.010000     , 0.000069     , -2.705450    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001500    , -0.005196    , -0.000750    , 4.999993     , 0.000000     , -0.001500    , -0.029999    , 49.999931    
10.000000    , 22.000000    , 0.001500     , 0.021962     , -2.705448    , 0.010000     , 0.000069     , -2.705450    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001500    , -0.005196    , -0.000750    , 4.999993     , 0.000000     , -0.001500    , -0.029999    , 49.999931    
10.000000    , 22.000000    , 0.001501     , 0.021962     , -2.705448    , 0.010000     , 0.000071     , -2.705450    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001501    , -0.005196    , -0.000750    , 4.999993     , 0.000000     , -0.001501    , -0.029999    , 49.999928    
10.000000    , 22.000000    , 0.001501     , 0.021961     , -2.705448    , 0.010000     , 0.000078     , -2.705450    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001501    , -0.005196    , -0.000751    , 4.999992     , 0.000000     , -0.001501    , -0.029999    , 49.999924    
10.000000    , 22.000000    , 0.001501     , 0.021961     , -2.705449    , 0.010000     , 0.000081     , -2.705448    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001501    , -0.005196    , -0.000751    , 4.999992     , 0.000000     , -0.001501    , -0.029999    , 49.999920    
10.000000    , 22.000000    , 0.001502     , 0.021962     , -2.705449    , 0.010000     , 0.000082     , -2.705448    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001502    , -0.005196    , -0.000751    , 4.999992     , 0.000000     , -0.001502    , -0.029999    , 49.999916    
10.000000    , 22.000000    , 0.001502     , 0.021962     , -2.705450    , 0.010000     , 0.000080     , -2.705448    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001502    , -0.005196    , -0.000751    , 4.999992     , 0.000000     , -0.001502    , -0.029999    , 49.999920    
10.000000    , 22.000000    , 0.001502     , 0.021962     , -2.705451    , 0.010000     , 0.000074     , -2.705448    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001502    , -0.005196    , -0.000751    , 4.999993     , 0.000000     , -0.001502    , -0.029999    , 49.999928    
10.000000    , 22.000000    , 0.001503     , 0.021962     , -2.705451    , 0.010000     , 0.000074     , -2.705448    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001503    , -0.005196    , -0.000751    , 4.999993     , 0.000000     , -0.001503    , -0.029999    , 49.999928    
10.000000    , 22.000000    , 0.001503     , 0.021962     , -2.705453    , 0.010000     , 0.000061     , -2.705451    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001503    , -0.005196    , -0.000752    , 4.999994     , 0.000000     , -0.001503    , -0.029999    , 49.999939    
10.000000    , 22.000000    , 0.001504     , 0.021962     , -2.705455    , 0.010000     , 0.000077     , -2.705451    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001504    , -0.005196    , -0.000752    , 4.999992     , 0.000000     , -0.001504    , -0.029999    , 49.999924    
10.000000    , 22.000000    , 0.001504     , 0.021962     , -2.705455    , 0.010000     , 0.000077     , -2.705451    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001504    , -0.005196    , -0.000752    , 4.999992     , 0.000000     , -0.001504    , -0.029999    , 49.999924    
10.000000    , 22.000000    , 0.001505     , 0.021963     , -2.705457    , 0.010000     , 0.000108     , -2.705451    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001505    , -0.005196    , -0.000752    , 4.999990     , 0.000000     , -0.001505    , -0.029999    , 49.999893    
10.000000    , 22.000000    , 0.001505     , 0.021963     , -2.705458    , 0.010000     , 0.000108     , -2.705451    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001505    , -0.005196    , -0.000753    , 4.999990     , 0.000000     , -0.001505    , -0.029999    , 49.999893    
10.000000    , 22.000000    , 0.001506     , 0.021965     , -2.705460    , 0.010000     , 0.000112     , -2.705458    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001506    , -0.005196    , -0.000753    , 4.999989     , 0.000000     , -0.001506    , -0.029999    , 49.999889    
10.000000    , 22.000000    , 0.001507     , 0.021967     , -2.705462    , 0.010000     , 0.000144     , -2.705458    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001507    , -0.005197    , -0.000754    , 4.999986     , 0.000000     , -0.001507    , -0.029999    , 49.999855    
10.000000    , 22.000000    , 0.001508     , 0.021968     , -2.705462    , 0.010000     , 0.000144     , -2.705458    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001508    , -0.005197    , -0.000754    , 4.999986     , 0.000000     , -0.001508    , -0.029999    , 49.999855    
10.000000    , 22.000000    , 0.001509     , 0.021970     , -2.705464    , 0.010000     , 0.000186     , -2.705458    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001509    , -0.005197    , -0.000754    , 4.999981     , 0.000000     , -0.001509    , -0.029999    , 49.999813    
10.000000    , 22.000000    , 0.001510     , 0.021974     , -2.705467    , 0.010000     , 0.000213     , -2.705458    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001510    , -0.005197    , -0.000755    , 4.999979     , 0.000000     , -0.001510    , -0.029999    , 49.999786    
10.000000    , 22.000000    , 0.001510     , 0.021974     , -2.705467    , 0.010000     , 0.000213     , -2.705467    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001510    , -0.005197    , -0.000755    , 4.999979     , 0.000000     , -0.001510    , -0.029999    , 49.999786    
10.000000    , 22.000000    , 0.001512     , 0.021980     , -2.705469    , 0.010000     , 0.000215     , -2.705467    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001512    , -0.005198    , -0.000756    , 4.999979     , 0.000000     , -0.001512    , -0.029999    , 49.999786    
10.000000    , 22.000000    , 0.001512     , 0.021981     , -2.705469    , 0.010000     , 0.000215     , -2.705467    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001512    , -0.005198    , -0.000756    , 4.999979     , 0.000000     , -0.001512    , -0.029999    , 49.999786    
10.000000    , 22.000000    , 0.001513     , 0.021984     , -2.705470    , 0.010000     , 0.000212     , -2.705467    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001513    , -0.005198    , -0.000756    , 4.999979     , 0.000000     , -0.001513    , -0.029999    , 49.999786    
10.000000    , 22.000000    , 0.001514     , 0.021990     , -2.705472    , 0.010000     , 0.000206     , -2.705467    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001514    , -0.005199    , -0.000757    , 4.999979     , 0.000000     , -0.001514    , -0.029999    , 49.999794    
10.000000    , 22.000000    , 0.001515     , 0.021994     , -2.705473    , 0.010000     , 0.000202     , -2.705472    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001515    , -0.005199    , -0.000757    , 4.999980     , 0.000000     , -0.001515    , -0.029999    , 49.999798    
10.000000    , 22.000000    , 0.001515     , 0.021997     , -2.705473    , 0.010000     , 0.000199     , -2.705472    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001515    , -0.005200    , -0.000758    , 4.999980     , 0.000000     , -0.001515    , -0.029999    , 49.999802    
10.000000    , 22.000000    , 0.001516     , 0.022002     , -2.705474    , 0.010000     , 0.000192     , -2.705472    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001516    , -0.005200    , -0.000758    , 4.999981     , 0.000000     , -0.001516    , -0.029999    , 49.999809    
10.000000    , 22.000000    , 0.001516     , 0.022005     , -2.705475    , 0.010000     , 0.000187     , -2.705472    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001516    , -0.005200    , -0.000758    , 4.999981     , 0.000000     , -0.001516    , -0.029999    , 49.999813    
10.000000    , 22.000000    , 0.001517     , 0.022009     , -2.705476    , 0.010000     , 0.000180     , -2.705472    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001517    , -0.005201    , -0.000758    , 4.999982     , 0.000000     , -0.001517    , -0.029999    , 49.999821    
10.000000    , 22.000000    , 0.001518     , 0.022015     , -2.705477    , -0.000000    , 0.000160     , -2.705476    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001518    , -0.002201    , -0.000759    , 4.999984     , 0.000000     , -0.001518    , 0.000001     , 49.999840    
10.000000    , 22.000000    , 0.001518     , 0.022017     , -2.705478    , 0.010000     , 0.000147     , -2.705476    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001518    , -0.005202    , -0.000759    , 4.999985     , 0.000000     , -0.001518    , -0.029999    , 49.999851    
10.000000    , 22.000000    , 0.001519     , 0.022020     , -2.705478    , 0.010000     , 0.000136     , -2.705476    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001519    , -0.005202    , -0.000759    , 4.999986     , 0.000000     , -0.001519    , -0.029999    , 49.999863    
10.000000    , 22.000000    , 0.001519     , 0.022022     , -2.705479    , 0.010000     , 0.000124     , -2.705476    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001519    , -0.005202    , -0.000760    , 4.999988     , 0.000000     , -0.001519    , -0.029999    , 49.999874    
10.000000    , 22.000000    , 0.001519     , 0.022024     , -2.705480    , -0.000000    , 0.000110     , -2.705476    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001519    , -0.002202    , -0.000760    , 4.999989     , 0.000000     , -0.001519    , 0.000001     , 49.999889    
10.000000    , 22.000000    , 0.001520     , 0.022027     , -2.705481    , -0.000000    , 0.000071     , -2.705480    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001520    , -0.002203    , -0.000760    , 4.999993     , 0.000000     , -0.001520    , 0.000001     , 49.999928    
10.000000    , 22.000000    , 0.001520     , 0.022028     , -2.705482    , -0.000000    , 0.000047     , -2.705480    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001520    , -0.002203    , -0.000760    , 4.999996     , 0.000000     , -0.001520    , 0.000001     , 49.999954    
10.000000    , 22.000000    , 0.001519     , 0.022029     , -2.705482    , -0.000000    , 0.000020     , -2.705480    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001519    , -0.002203    , -0.000760    , 4.999998     , 0.000000     , -0.001519    , 0.000001     , 49.999981    
10.000000    , 22.000000    , 0.001519     , 0.022029     , -2.705482    , -0.000000    , 0.000019     , -2.705480    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001519    , -0.002203    , -0.000759    , 4.999998     , 0.000000     , -0.001519    , 0.000001     , 49.999981    
10.000000    , 22.000000    , 0.001518     , 0.022029     , -2.705483    , -0.000000    , 0.000064     , -2.705480    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001518    , -0.002203    , -0.000759    , 4.999994     , 0.000000     , -0.001518    , 0.000001     , 49.999935    
10.000000    , 22.000000    , 0.001518     , 0.022029     , -2.705483    , -0.000000    , 0.000093     , -2.705483    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001518    , -0.002203    , -0.000759    , 4.999990     , 0.000000     , -0.001518    , 0.000001     , 49.999905    
10.000000    , 22.000000    , 0.001518     , 0.022029     , -2.705484    , -0.000000    , 0.000116     , -2.705483    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001518    , -0.002203    , -0.000759    , 4.999989     , 0.000000     , -0.001518    , 0.000001     , 49.999886    
10.000000    , 22.000000    , 0.001518     , 0.022029     , -2.705484    , -0.000000    , 0.000116     , -2.705483    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001518    , -0.002203    , -0.000759    , 4.999989     , 0.000000     , -0.001518    , 0.000001     , 49.999886    
10.000000    , 22.000000    , 0.001517     , 0.022028     , -2.705485    , -0.000000    , 0.000133     , -2.705483    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001517    , -0.002203    , -0.000759    , 4.999987     , 0.000000     , -0.001517    , 0.000001     , 49.999866    
10.000000    , 22.000000    , 0.001517     , 0.022027     , -2.705486    , -0.000000    , 0.000154     , -2.705483    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001517    , -0.002203    , -0.000759    , 4.999985     , 0.000000     , -0.001517    , 0.000001     , 49.999847    
10.000000    , 22.000000    , 0.001517     , 0.022027     , -2.705486    , -0.000000    , 0.000154     , -2.705486    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001517    , -0.002203    , -0.000759    , 4.999985     , 0.000000     , -0.001517    , 0.000001     , 49.999847    
10.000000    , 22.000000    , 0.001517     , 0.022024     , -2.705487    , -0.000000    , 0.000169     , -2.705486    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001517    , -0.002202    , -0.000759    , 4.999983     , 0.000000     , -0.001517    , 0.000001     , 49.999832    
10.000000    , 22.000000    , 0.001517     , 0.022021     , -2.705489    , -0.000000    , 0.000171     , -2.705486    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001517    , -0.002202    , -0.000759    , 4.999983     , 0.000000     , -0.001517    , 0.000001     , 49.999828    
10.000000    , 22.000000    , 0.001517     , 0.022019     , -2.705490    , -0.000000    , 0.000171     , -2.705486    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001517    , -0.002202    , -0.000759    , 4.999983     , 0.000000     , -0.001517    , 0.000001     , 49.999828    
10.000000    , 22.000000    , 0.001517     , 0.022018     , -2.705490    , -0.000000    , 0.000165     , -2.705486    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001517    , -0.002202    , -0.000759    , 4.999984     , 0.000000     , -0.001517    , 0.000001     , 49.999836    
10.000000    , 22.000000    , 0.001517     , 0.022016     , -2.705491    , -0.000000    , 0.000157     , -2.705490    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001517    , -0.002202    , -0.000759    , 4.999984     , 0.000000     , -0.001517    , 0.000001     , 49.999844    
10.000000    , 22.000000    , 0.001518     , 0.022014     , -2.705492    , -0.000000    , 0.000131     , -2.705490    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001518    , -0.002201    , -0.000759    , 4.999987     , 0.000000     , -0.001518    , 0.000001     , 49.999870    
10.000000    , 22.000000    , 0.001518     , 0.022011     , -2.705493    , -0.000000    , 0.000082     , -2.705490    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001518    , -0.002201    , -0.000759    , 4.999992     , 0.000000     , -0.001518    , 0.000001     , 49.999916    
10.000000    , 22.000000    , 0.001518     , 0.022011     , -2.705493    , 0.010000     , 0.000082     , -2.705490    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001518    , -0.005201    , -0.000759    , 4.999992     , 0.000000     , -0.001518    , -0.029999    , 49.999916    
10.000000    , 22.000000    , 0.001519     , 0.022010     , -2.705494    , 0.010000     , 0.000055     , -2.705490    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001519    , -0.005201    , -0.000759    , 4.999995     , 0.000000     , -0.001519    , -0.029999    , 49.999947    
10.000000    , 22.000000    , 0.001519     , 0.022010     , -2.705494    , 0.010000     , 0.000055     , -2.705494    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001519    , -0.005201    , -0.000760    , 4.999995     , 0.000000     , -0.001519    , -0.029999    , 49.999947    
10.000000    , 22.000000    , 0.001519     , 0.022010     , -2.705495    , 0.010000     , 0.000037     , -2.705494    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001519    , -0.005201    , -0.000760    , 4.999996     , 0.000000     , -0.001519    , -0.029999    , 49.999962    
10.000000    , 22.000000    , 0.001520     , 0.022010     , -2.705495    , 0.010000     , 0.000037     , -2.705494    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001520    , -0.005201    , -0.000760    , 4.999996     , 0.000000     , -0.001520    , -0.029999    , 49.999962    
10.000000    , 22.000000    , 0.001520     , 0.022010     , -2.705496    , 0.010000     , 0.000075     , -2.705494    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001520    , -0.005201    , -0.000760    , 4.999992     , 0.000000     , -0.001520    , -0.029999    , 49.999924    
10.000000    , 22.000000    , 0.001520     , 0.022011     , -2.705496    , 0.010000     , 0.000113     , -2.705494    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001520    , -0.005201    , -0.000760    , 4.999989     , 0.000000     , -0.001520    , -0.029999    , 49.999886    
10.000000    , 22.000000    , 0.001521     , 0.022013     , -2.705497    , 0.010000     , 0.000162     , -2.705496    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001521    , -0.005201    , -0.000761    , 4.999984     , 0.000000     , -0.001521    , -0.029999    , 49.999840    
10.000000    , 22.000000    , 0.001522     , 0.022015     , -2.705498    , 0.010000     , 0.000203     , -2.705496    , 0.000000     , 0.000000     , 0.000000     , 0.087092     , 0.000000     , -4500.000000 , -4500.000000 , -4500.000000 , 100.000000   , -0.001522    , -0.005201    , -0.000761    , 4.999980     , 0.000000     , -0.001522    , -0.029999    , 49.999798    
